Whole Person Physiome Table for Urinary System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Brenner & Rector’s The Kidney, 11th Edition (2020)","Mulroney & Myers, Netter’s Essential Physiology","High-Yield Physiology, 1st edition. Dudek, 2008.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,9/23/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in FunctionNotes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,FunctionNotes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte Balance,,,Na⁺ reabsorption (bulk),renal sodium ion absorption,GO:0070294,,,,,,,,,,,,,65–70% of filtered Na⁺ and water reabsorbed,Na⁺/H⁺ exchange and Na⁺-solute cotransport; water follows osmotically: Na⁺-solute cotransporter cotransports solutes,Cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,,does,X cotransportation with Y,Na⁺,solutes,,,Systemic,minutes,FENa (%),,,Urine osmolality (mOsm/kg),Osmolality of Urine,LOINC 2695-5,Urine Na⁺ (mEq/L),,,,,,Acid–base (H⁺ secretion),,,RAAS (Ang II),,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte Balance,,,Na⁺ reabsorption (bulk),renal sodium ion absorption,GO:0070294,,,,,,,,,,,,,65–70% of filtered Na⁺ and water reabsorbed,Na⁺/H⁺ exchange and Na⁺-solute cotransport; water follows osmotically: Water follows osmotic gradient,Cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,,does,X reabsorption to Y,water,tubule,,,Systemic,minutes,FENa (%),,,Urine osmolality (mOsm/kg),Osmolality of Urine,LOINC 2695-5,Urine Na⁺ (mEq/L),,,,,,Acid–base (H⁺ secretion),,,RAAS (Ang II),,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,H⁺/K⁺ exchange,renal potassium excretion,GO:0036359,,,,,,,,,,,,,H⁺/K⁺ ATPase physiology,α-IC cells secrete H⁺ while reabsorbing K⁺: α-IC cell secretes H⁺,Cell,Collecting duct,kidney collecting duct epithelium,UBERON:0014388,kidney collecting duct epithelial cell,kidney collecting duct epithelial cell,CL:1000454,,does,X secretion to Y,H⁺,urine,,,Systemic,minutes,Plasma K⁺,,,Blood pH,,,Urine K⁺,,,,,,Acid–base,,,Aldosterone,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,21,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,H⁺/K⁺ exchange,renal potassium excretion,GO:0036359,,,,,,,,,,,,,H⁺/K⁺ ATPase physiology,α-IC cells secrete H⁺ while reabsorbing K⁺: α-IC cell reabsorbs K⁺,Cell,Collecting duct,kidney collecting duct epithelium,UBERON:0014388,kidney collecting duct epithelial cell,kidney collecting duct epithelial cell,CL:1000454,,does,X reabsorption to Y,K⁺,blood,,,Systemic,minutes,Plasma K⁺,,,Blood pH,,,Urine K⁺,,,,,,Acid–base,,,Aldosterone,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,21,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,Organic anion secretion,,,,,,,,,,,,,,,Organic acid handling,"PAH, oxalate, sulfate secreted in PT: PAH is secreted by PT",Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,epithelial cell of proximal tubule,CL:0002306,,does,X secretion to Y,PAH,urine,,,Systemic,minutes,PAH clearance,,,,,,,,,,,,"Other organic anions (e.g., penicillin, probenecid) compete for OAT",,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,Organic anion secretion,,,,,,,,,,,,,,,Organic acid handling,"PAH, oxalate, sulfate secreted in PT: PAH is secreted by PT",Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,epithelial cell of proximal tubule,CL:0002306,,does,X extraction from Y,PAH,blood,80%–90% of PAH,,Systemic,minutes,PAH clearance,,,,,,,,,,,,"Other organic anions (e.g., penicillin, probenecid) compete for OAT",,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,Organic anion secretion,,,,,,,,,,,,,,,Organic acid handling,"PAH, oxalate, sulfate secreted in PT: Oxalate is secreted by PT",Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,epithelial cell of proximal tubule,CL:0002306,,does,X secretion,Oxalate,urine,Coupled with Na⁺-SO₄²⁻ cotransport,,Systemic,minutes,Urinary oxalate,,,,,,,,,,,,NHE3 activity,,,SLC26A6 binding to PDZK1,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,Organic anion secretion,,,,,,,,,,,,,,,Organic acid handling,"PAH, oxalate, sulfate secreted in PT: Oxalate is secreted by PT",Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,epithelial cell of proximal tubule,CL:0002306,α-ketoglutarate gradient,does,X secretion,Oxalate,blood,α-ketoglutarate exchange,Intra-organ,Segmental (intra-organ),minutes,Urinary oxalate,,,,,,,,,,,,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,Organic anion secretion,,,,,,,,,,,,,,,Organic acid handling,"PAH, oxalate, sulfate secreted in PT: Sulfate is secreted by PT",Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,epithelial cell of proximal tubule,CL:0002306,,does,X secretion,Sulfate,urine,,,Segmental (intra-organ),minutes,urinary sulfate,,,,,,,,,,,,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,Organic anion secretion,,,,,,,,,,,,,,,Organic acid handling,"PAH, oxalate, sulfate secreted in PT: Sulfate is secreted by PT",Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,epithelial cell of proximal tubule,CL:0002306,Na⁺ gradient,does,X extraction from Y,Sulfate,blood,,Intra-organ,Cellular,minutes,urinary sulfate,,,,,,,,,,,,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,18,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,Intrarenal dopamine,,,,,,,,,,,,,,,Local natriuretic factor,Dopamine promotes natriuresis in PT/CD: Dopamine promotes natriuresis in PT/CD,Cell,Proximal tubule,renal cortex tubule,UBERON:0006853,proximal tubule epithelial cell,kidney collecting duct epithelial cell,CL:1000454,Dopamine,increases,X excretion,Na⁺,,,Intra-organ,Organ (intra-organ),minutes-hours,Plasma dopamine,,,Urine Na⁺,,,,,,,,,CV,,,SNS,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte balance,,,ROMK recycling in TAL,,,,,,,,,,,,,,,Provides driving force,K⁺ recycling drives lumen +ve voltage: K⁺ recycling drives lumen +ve voltage,Cell,kidney loop of Henle epithelial cell,loop of Henle,UBERON:0001288,kidney loop of Henle epithelial cell,kidney loop of Henle epithelial cell,CL:1000909,K⁺,increases,X generation,lumen-positive voltage ,,,Intra-organ,Segmental (intra-organ),seconds-minutes,Urinary K⁺,,,Plasma K⁺,,,,,,,,,Mg²⁺ paracellular,,,Ca²⁺ paracellular,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Electrolyte fine-tuning,,,NaCl reabsorption (DCT),,,,,,,,,,,,,,,~4% Na⁺; pharmacology and regulation,Thiazide-sensitive NaCl cotransporter mediates NaCl reabsorption: Thiazide-sensitive NaCl cotransporter mediates NaCl reabsorption,Cell,DCT,distal convoluted tubule,UBERON:0001292,epithelial cell of distal tubule,epithelial cell of distal tubule,CL:0002305,,mediates,X reabsorption,NaCl,,,,Segmental (intra-organ),minutes,Plasma Na⁺,,,Urinary Na⁺,,,BP,,,,,,Aldosterone (late distal),,,ANP,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,"18, 20",,,,,,,,,
urinary system,renal system process,GO:0003014,Growth & Maintenance,metabolic process,GO:0008152,Endocrine conversion,,,"1,25(OH)₂D synthesis",,,,,,,,,,,,,,,Links to bone and intestinal Ca/PO₄ balance,"Proximal tubule 1α-hydroxylase converts 25(OH)D→1,25(OH)₂D: Proximal tubule converts 25(OH)D – leads to – 1,25(OH)₂D",Cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,,does,X convertion to Y,25(OH)D,"1,25(OH)₂D",,,Segmental (intra-organ),days,"1,25(OH)₂D (pg/mL)",,,"Calcium, phosphate",,,PTH,,Skeletal,,,,Endocrine (PTH),,,GI absorption,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,"17, 18",,,,,,,,,
urinary system,renal system process,GO:0003014,Growth & Maintenance,metabolic process,GO:0008152,Endocrine production,,,Erythropoietin,,,,,,,,,,,,,,,Kidney endocrine roles overview,Cortical interstitial fibroblasts produce EPO under hypoxia: Cortical interstitial fibroblasts – produce – EPO,Cell,Cortex,cortex of kidney,UBERON:0001186,Cortical fibroblasts,renal cortical fibroblast,CL:4030025,,does,X production,EPO,,,,Organ (intra-organ),days,Serum EPO,,,Hemoglobin/Hct,,,—,,,,,,Hematopoiesis,,,—,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Growth & Maintenance,metabolic process,GO:0008152,Endocrine production,,,Erythropoietin,,,,,,,,,,,,,,,Kidney endocrine roles overview,Cortical interstitial fibroblasts produce EPO under hypoxia: Hypoxia – stimulates – EPO production,Cell,Cortex,cortex of kidney,UBERON:0001186,Cortical fibroblasts,renal cortical fibroblast,CL:4030025,Hypoxia,stimulates,X production,EPO,,,Intra-organ,Organ (intra-organ),days,Serum EPO,,,Hemoglobin/Hct,,,—,,,,,,Hematopoiesis,,,—,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Endocrine regulation,,,ANP-mediated natriuresis,,,,,,,,,,,,,,,Volume expansion natriuresis,"ANP dilates afferent, constricts efferent → ↑ GFR & Na⁺ excretion: ANP dilates afferent– leads to – ↑ GFR & Na⁺ excretion",Cell,Afferent/efferent arterioles,kidney arterial blood vessel,UBERON:0003644,kidney arterial blood vessel cell,kidney arterial blood vessel cell,CL:1000891,ANP,does,X dilation,afferent aterole ,,,Systemic,Systemic,minutes-hours,Plasma ANP,,,Urinary Na⁺,,,BP,,,,,,CV (atria),,,RAAS (antagonism),,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Endocrine regulation,,,ANP-mediated natriuresis,,,,,,,,,,,,,,,Volume expansion natriuresis,"ANP dilates afferent, constricts efferent → ↑ GFR & Na⁺ excretion: ANP constricts efferent – leads to – ↑ GFR & Na⁺ excretion",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,ANP,does,X constriction,efferent aterole ,,,Systemic,Systemic,minutes-hours,Plasma ANP,,,Urinary Na⁺,,,BP,,,,,,CV (atria),,,RAAS (antagonism),,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Endocrine regulation,,,ANP-mediated natriuresis,,,,,,,,,,,,,,,Volume expansion natriuresis,"ANP dilates afferent, constricts efferent → ↑ GFR & Na⁺ excretion: ANP dilates afferent– leads to – ↑ GFR & Na⁺ excretion",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,ANP,increases,X filtration,blood,,,Systemic,Systemic,minutes-hours,Plasma ANP,,,Urinary Na⁺,,,BP,,,,,,CV (atria),,,RAAS (antagonism),,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Endocrine regulation,,,ANP-mediated natriuresis,,,,,,,,,,,,,,,Volume expansion natriuresis,"ANP dilates afferent, constricts efferent → ↑ GFR & Na⁺ excretion: ANP constricts efferent – leads to – ↑ GFR & Na⁺ excretion",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,ANP,increases,X excretion to Y,Na⁺,urine,,Systemic,Systemic,minutes-hours,Plasma ANP,,,Urinary Na⁺,,,BP,,,,,,CV (atria),,,RAAS (antagonism),,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Autoregulation,negative regulation of glomerular filtration,GO:0003105,Myogenic response,,,,,,,,,,,,Maintains GFR across 80–180 mmHg,Afferent arteriole constricts when pressure ↑: Afferent arteriole – constricts – in response to pressure ↑,Tissue,kidney,kidney,UBERON:0002113,renal glomerulus vasculature,renal glomerulus vasculature,UBERON:0004190,pressure,increases,X constriction,Afferent arteriole,,,Circulatory,Circulatory,seconds,Renal blood flow (RBF),,,MAP (mmHg),,,—,,,,,,CV (BP control),,,—,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Tubuloglomerular feedback,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,Key autoregulatory loop,"Macula densa senses NaCl, adjusts afferent tone: Macula densa – senses – NaCl",Cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,Macula densa cells,macula densa epithelial cell,CL:1000850,,does,X sensation,NaCl,,,,Segmental (intra-organ),seconds-minutes,GFR,,,Plasma renin activity,Renin [Enzymatic activity/volume] in Plasma,LOINC 2915-7,—,,,,,,RAAS,,,Sympathetic nerves,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Tubuloglomerular feedback,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,Key autoregulatory loop,"Macula densa senses NaCl, adjusts afferent tone: Macula densa – adjusts – afferent tone",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,,does,X adjustion,afferent arteriole tone,,,,Segmental (intra-organ),seconds-minutes,GFR,,,Plasma renin activity,Renin [Enzymatic activity/volume] in Plasma,LOINC 2915-7,—,,,,,,RAAS,,,Sympathetic nerves,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Mesangial cell contractility,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,Mesangial cell role in Kf,Alters surface area available for filtration: Mesangial cells – alter – filtration surface area,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,,does,X alteration,glomerular capillaries,,,,Organ (intra-organ),seconds-minutes,,,,,,,,,,,,,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Glomerulotubular Balance,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,GTB Sense filtered load change,Glomerulotubular Balance: GTB Sense filtered load change,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,↑Filtered load (↑GFR),increases,X reabsorption,Proximal Na & water ,,,Circulatory,Circulatory,milliseconds,GFR,,,FeNa,,,,,,,,,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Glomerulotubular Balance,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,GTB Increase gradient for reabsorption,Acute saline expansion blunts GTB: GTB Increase gradient for reabsorption,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,↓Plasma protein,decreases,X reabsorption,Proximal Na & water ,,,Circulatory,Circulatory,seconds,UNa,,,FeNa,,,,,,,,,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Glomerulotubular Balance,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,GTB Favor fluid reuptake to capillaries,Iso-oncotic expansion: GTB Favor fluid reuptake to capillaries,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,↑Pc,decreases,X reabsorption,Proximal Na & water ,,,Circulatory,Circulatory,seconds,UNa,,,FeNa,,,,,,,,,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Glomerulotubular Balance,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,GTB Drive water & Na⁺ back into blood,Hyperoncotic expansion: GTB Drive water & Na⁺ back into blood,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,↑πc,increases,X reabsorption,Proximal Na & water ,,,Circulatory,Circulatory,seconds-minutes,UNa,,,FeNa,,,,,,,,,Albumin,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Glomerulotubular Balance,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,GTB Increase passive Na⁺ & water return,Interstitial pressure ↑: GTB Increase passive Na⁺ & water return,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,↑Pi,decreases,X reabsorption,Proximal Na & water ,,,Circulatory,Circulatory,minutes,UNa,,,FeNa,,,,,,,,,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Glomerulotubular Balance,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,GTB Maintain constant proportion reabsorption,Paracellular transport modulation: GTB Maintain constant proportion reabsorption,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,Starling force changes,mediates,X bidirectional paracellular transport adjustion,Proximal Na & water ,,,Circulatory,Circulatory,minutes,,,,,,,,,,,,,,,,,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Filtration regulation,negative regulation of glomerular filtration,GO:0003105,Transport Maximun,negative regulation of glomerular filtration,GO:0003105,,,,,,,,,,,,,Active reabsorption of glucose by renal tubules,"Carrier-mediated glucose transport in proximal tubule; limited by saturation (Transport Maximum, Tm): Carrier-mediated transporter limited glucose transport by saturation ",Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,transport maximum,decreases,X reabsorption to Y,glucose,blood,transport threshold =350mg/fl,Intra-organ,Organ (intra-organ),minutes-hours,Plasma glucose (mg/dL),,,,,,,,,,,,,,,,,,,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,16,,,,,,,,,
urinary system,renal system process,GO:0003014,Homeostasis,homeostatic process,GO:0042592,Fluid & Electrolyte Balance,glomerular filtration,GO:0003094,Glomerular filtration,glomerular filtration,GO:0003094,,,,,,,,,,,,,"Overview of RBF, filtration fraction, Starling forces",Size- and charge-selective filtration of plasma water/solutes into Bowman’s space: Glomerular filtration barrier – filters – plasma water/solutes,Organ,kidney,kidney,UBERON:0002113,kidney,kidney,UBERON:0002113,,does,X filteration to Y,plasma water and solutes,urine,,,Circulatory,seconds,GFR (mL/min),,,Serum creatinine (mg/dL),Creatinine [Mass/volume] in Serum or Plasma,LOINC 2160-0,Cystatin C (mg/L),,,,,,Cardiovascular (renal blood flow),,,RAAS,,,,,,,,,"Mulroney & Myers, Netter’s Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,
